no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
258,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 개선 과제를 임의 순서로 나열했다. 보고 목적은 ‘효과 대비 비용’ 우선순위다. 가장 적절한 조치는?,AI가 정렬했으니 그 순서를 따른다,항목이 많으니 앞 세 개만 남긴다,가나다순으로 바꿔 정리한다,효과·비용 기준으로 다시 정렬한다,,1,정답 근거 정렬 기준은 보고 목적에 맞아야 하므로 효과 대비 비용 기준으로 재정렬한다. 보기 오답/정답 분석 A 오답. 임의 순서는 의사결정 기준과 무관하다. B 오답. 개수 자르기는 기준 정렬이 아니다. C 오답. 가나다순은 의사결정 목적과 무관하다. D 정답. 정렬 기준은 보고 목적에 맞아야 하므로 효과 대비 비용 기준으로 재정렬한다. 실무 포인트: 정렬은 보고 목적의 기준으로 한다. 변별 의도: AI 순서를 따르는 사람과 목적 기준으로 재정렬하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0028,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
259,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI 요약문은 ‘전월 대비’라 썼는데 자료 기준은 ‘전년 동월 대비’다. 가장 적절한 조치는?,수치는 같으니 라벨은 신경 쓰지 않는다,전월·전년 둘 다 적어 모호하게 둔다,비교 표현을 빼고 수치만 남긴다,자료 기준에 맞게 라벨을 정정한다,,1,정답 근거 같은 수치라도 비교 기준 라벨이 틀리면 오독되므로 자료 기준에 맞춰 정정한다. 보기 오답/정답 분석 A 오답. 라벨이 곧 해석의 전제다. B 오답. 둘 다 적으면 더 혼란스럽다. C 오답. 비교 맥락을 빼면 의미가 약해진다. D 정답. 같은 수치라도 비교 기준 라벨이 틀리면 오독되므로 자료 기준에 맞춰 정정한다. 실무 포인트: 증감 라벨은 자료의 실제 기준과 일치시킨다. 변별 의도: 라벨을 흘려보내는 사람과 기준 정합성을 맞추는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0029,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
260,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,임원 보고용 한 장 요약을 AI가 만들었는데 전문 통계용어와 세부 계산이 가득하다. 가장 적절한 보완은?,정보가 많으니 그대로 보고한다,용어를 더 추가해 전문성을 강조한다,결론·시사점 중심으로 정리하고 세부는 부록으로 뺀다,근거 수치를 모두 빼고 임원용으로 한 줄 소감만 남긴다,,1,정답 근거 임원 요약은 대상에 맞게 결론·시사점 중심으로 하고 세부는 부록으로 분리한다. 보기 오답/정답 분석 A 오답. 대상에 안 맞는 정보 과잉이다. B 오답. 용어 추가는 가독성을 더 해친다. C 정답. 임원 요약은 대상에 맞게 결론·시사점 중심으로 하고 세부는 부록으로 분리한다. D 오답. 근거 수치를 모두 빼면 신뢰가 떨어진다. 실무 포인트: 요약은 대상의 의사결정 수준에 맞춘다. 변별 의도: 정보량만 채우는 사람과 대상에 맞게 구조화하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0030,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
261,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 특정 조건으로 필터된 표만 보고 “전체적으로 양호”라 결론냈다. 가장 적절한 검토는?,필터 결과가 양호하니 전체 데이터도 양호한 것으로 본다,필터 조건·제외 데이터를 확인해 전체로 판단한다,필터를 더 좁혀 더 좋은 결과를 만든다,필터 결과만으로 결론을 더 강하게 쓴다,,1,정답 근거 필터 결과는 일부이므로 필터 조건과 제외 데이터를 확인해 전체 기준으로 판단한다. 보기 오답/정답 분석 A 오답. 부분 결과를 전체로 일반화한다. B 정답. 필터 결과는 일부이므로 필터 조건과 제외 데이터를 확인해 전체 기준으로 판단한다. C 오답. 좁힐수록 더 편향된다. D 오답. 부분 결과로 단정을 강화하면 오판이다. 실무 포인트: 필터된 결과는 ‘무엇이 빠졌는지’를 본다. 변별 의도: 보이는 일부로 결론짓는 사람과 전체를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0031,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
262,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 정의한 ‘활성 사용자’ 기준이 사내 공식 정의와 다르다. 가장 적절한 조치는?,AI가 만든 정의가 합리적으로 보이면 그대로 쓴다,두 정의를 평균 내어 절충한다,정의 차이는 사소하니 무시한다,사내 공식 정의로 재산출하고 정의를 명시한다,,1,정답 근거 같은 지표명이라도 정의가 다르면 비교·보고가 어긋나므로 사내 정의로 재산출하고 명시한다. 보기 오답/정답 분석 A 오답. 합리성보다 사내 기준 일치가 우선이다. B 오답. 정의는 평균낼 수 있는 값이 아니다. C 오답. 정의 차이는 수치 자체를 다르게 만든다. D 정답. 같은 지표명이라도 정의가 다르면 비교·보고가 어긋나므로 사내 정의로 재산출하고 명시한다. 실무 포인트: 지표는 명칭이 아니라 정의로 비교한다. 변별 의도: AI 정의를 따르는 사람과 사내 정의로 맞추는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0032,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
263,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,easy,"AI가 만든 데이터 요약본을 상사에게 제출하기 전, 기본적으로 해야 할 일은?",분량이 적당하면 바로 제출한다,맞춤법만 확인하고 제출한다,원자료와 대조해 핵심·수치를 확인한다,‘AI 생성’이라 적고 그대로 제출한다,,1,정답 근거 제출 전 원자료 대조는 가장 기본적인 검증이다. 보기 오답/정답 분석 A 오답. 분량은 정확성의 기준이 아니다. B 오답. 맞춤법은 내용 정확성을 보장하지 않는다. C 정답. 제출 전 원자료 대조는 가장 기본적인 검증이다. D 오답. 생성 표기는 검증 책임을 대신하지 못한다. 실무 포인트: 제출 전 ‘원자료 한 번 대조’는 기본 습관이다. 변별 의도: 바로 제출하는 사람과 기본 대조를 하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0033,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
264,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,easy,보고서에 넣을 수치가 AI 답변에서 나왔는데 출처가 없다. 넣기 전 기본 조치는?,숫자가 그럴듯하면 그대로 넣는다,출처를 확인하고 미확인이면 보류한다,출처는 나중에 찾기로 하고 일단 넣는다,비슷한 다른 숫자로 바꿔 넣는다,,1,정답 근거 출처 없는 수치는 확인 전 사용을 보류하는 것이 기본이다. 보기 오답/정답 분석 A 오답. 그럴듯함은 출처가 아니다. B 정답. 출처 없는 수치는 확인 전 사용을 보류하는 것이 기본이다. C 오답. 일단 넣으면 미검증 수치가 남는다. D 오답. 임의 대체는 또 다른 미검증 수치다. 실무 포인트: 출처 없는 수치는 확인 전까지 보류한다. 변별 의도: 출처 없이 쓰는 사람과 확인 후 쓰는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0034,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
265,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,easy,AI가 만든 표의 ‘합계’ 칸을 보고서에 옮기려 한다. 가장 적절한 기본 조치는?,합계 칸이 있으니 검산 없이 옮긴다,합계가 크면 맞다고 본다,항목을 더해 합계가 맞는지 검산한다,합계 칸은 옮기지 않고 개별 항목만 보고서로 옮긴다,,1,정답 근거 AI가 만든 합계도 틀릴 수 있으므로 항목을 더해 한 번 검산한다. 보기 오답/정답 분석 A 오답. 무검산 전재는 오류를 옮긴다. B 오답. 크기는 정확성과 무관하다. C 정답. AI가 만든 합계도 틀릴 수 있으므로 항목을 더해 한 번 검산한다. D 오답. 합계가 필요하면 빼는 게 답이 아니다. 실무 포인트: AI가 만든 합계도 한 번은 더해 확인한다. 변별 의도: 합계를 그대로 믿는 사람과 검산하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0035,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
266,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 항목별 응답 비율을 더하니 합이 130%다(복수응답 가능성). 가장 적절한 조치는?,가장 큰 항목 비율을 100% 기준으로 다시 환산해 억지로 맞춘다,중복응답 여부를 확인하고 분모 기준을 명시한다,합이 100을 넘어도 큰 항목 순서만 보고한다,합이 안 맞으니 비율은 빼고 건수만 보고한다,,1,정답 근거 복수응답이면 합이 100%를 넘으므로 중복 여부를 확인하고 비율 분모(응답자/응답수)를 명시한다. 보기 오답/정답 분석 A 오답. 임의 환산은 복수응답 구조를 무시한 왜곡이다. B 정답. 복수응답이면 합이 100%를 넘으므로 중복 여부를 확인하고 비율 분모(응답자/응답수)를 명시한다. C 오답. 분모 정의를 모르면 순서 해석도 신뢰할 수 없다. D 오답. 분모만 명시하면 살릴 정보를 버린다. 실무 포인트: 비율 합이 100%를 넘으면 복수응답·분모부터 확인한다. 변별 의도: 합을 억지로 맞추는 사람과 분모 구조를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0036,False,approved,import:AXIS_L2_객관식_자료요약분석검증_2차35문항_v1_1.html,2,,
267,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,작년 대비 올해 불량률이 낮아 AI가 “개선”이라 했다. 그러나 생산량(분모)이 3배로 늘었다. 가장 적절한 검토는?,두 해 분모를 같다고 가정하고 비율을 다시 계산해 비교한다,비율이 낮아졌으니 개선으로 본다,분모가 달라도 비율만 보면 충분하다고 본다,분모 변화를 함께 보고 비율 비교가 타당한지 확인한다,,1,정답 근거 분모가 크게 변하면 비율 비교가 왜곡될 수 있으므로 생산량 변화를 함께 보고 판단한다. 보기 오답/정답 분석 A 오답. 실제로 다른 분모를 같다고 가정하면 비교가 무의미하다. B 오답. 분모 변화를 무시한 비율 비교다. C 오답. 분모 변화는 비율 해석의 핵심 전제다. D 정답. 분모가 크게 변하면 비율 비교가 왜곡될 수 있으므로 생산량 변화를 함께 보고 판단한다. 실무 포인트: 비율 비교 전 분모가 달라졌는지 본다. 변별 의도: 비율만 보는 사람과 분모 변화를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0037,False,approved,import:AXIS_L2_객관식_자료요약분석검증_2차35문항_v1_1.html,2,,
268,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “민원 건수는 늘었지만 비율은 줄어 문제없다”고 요약했다. 가장 적절한 조치는?,절대 건수와 비율을 구분해 둘 다 보고한다,건수를 전체 대비 비율로만 바꿔 단일 지표로 표기한다,비율이 줄었으니 문제없다고 본다,건수가 늘었으니 무조건 악화로 본다,,1,정답 근거 건수 증가와 비율 감소는 다른 의미이므로 구분해 함께 보고하고 영향을 따진다. 보기 오답/정답 분석 A 정답. 건수 증가와 비율 감소는 다른 의미이므로 구분해 함께 보고하고 영향을 따진다. B 오답. 비율로만 바꾸면 늘어난 절대 부담을 가린다. C 오답. 비율만 보면 건수 증가의 영향을 놓친다. D 오답. 건수만 보면 규모 확대 효과를 구분하지 못한다. 실무 포인트: 건수와 비율은 함께 봐야 의미가 산다. 변별 의도: 한 지표만 보는 사람과 둘을 구분하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0038,False,approved,import:AXIS_L2_객관식_자료요약분석검증_2차35문항_v1_1.html,2,,
269,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 성공한 캠페인만 모아 “이 방식이 효과적”이라 결론냈다. 실패 캠페인은 자료에서 빠졌다. 가장 적절한 검토는?,성공 사례 수가 많으니 효과 결론을 더 강하게 쓴다,성공 사례만으로 효과가 입증됐다고 본다,빠진 실패 사례를 포함해 효과를 다시 본다,실패 사례는 예외이니 분석에서 제외한다,,1,정답 근거 성공만 모은 자료는 생존자 편향이 있으므로 실패 사례를 포함해 효과를 재평가한다. 보기 오답/정답 분석 A 오답. 표본이 성공에 치우쳐 일반화할 수 없다. B 오답. 실패가 빠진 비교는 효과를 과대평가한다. C 정답. 성공만 모은 자료는 생존자 편향이 있으므로 실패 사례를 포함해 효과를 재평가한다. D 오답. 실패 제외는 편향을 키운다. 실무 포인트: 성공만 모은 데이터는 실패가 빠졌는지 본다. 변별 의도: 성공 사례만 보는 사람과 누락된 실패를 찾는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0039,False,approved,import:AXIS_L2_객관식_자료요약분석검증_2차35문항_v1_1.html,2,,
270,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 누적 매출 그래프를 보고 “매월 매출이 급증”이라 적었다. 그래프는 누적값이다. 가장 적절한 조치는?,누적 곡선 기울기를 월 성장률로 환산해 보고한다,누적값과 월별 증분을 구분해 다시 해석한다,곡선이 계속 오르니 급증으로 본다,누적이라 헷갈리니 그래프를 빼고 총액만 적는다,,1,정답 근거 누적 그래프는 항상 우상향하므로 월별 증분과 구분해 해석해야 한다. 보기 오답/정답 분석 A 오답. 누적 기울기를 성장률로 바꾸면 의미가 어긋난다. B 정답. 누적 그래프는 항상 우상향하므로 월별 증분과 구분해 해석해야 한다. C 오답. 누적은 줄지 않으므로 ‘급증’ 판단 근거가 못 된다. D 오답. 증분 그래프로 바꾸면 될 일을 정보 삭제로 대응한다. 실무 포인트: 누적인지 증분인지부터 확인한다. 변별 의도: 누적을 증가로 오독하는 사람과 구분하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0040,False,approved,import:AXIS_L2_객관식_자료요약분석검증_2차35문항_v1_1.html,2,,
